RoomID,Capacity,WheelchairAccess,Projector,Computer,FloorLevel
R3641,35,FALSE,FALSE,TRUE,7
R3642,23,FALSE,FALSE,FALSE,3
R3643,18,TRUE,TRUE,FALSE,4
R3644,8,FALSE,FALSE,TRUE,4
R3645,16,FALSE,TRUE,TRUE,6
R3646,50,FALSE,TRUE,TRUE,5
R3647,6,TRUE,TRUE,FALSE,10
R3648,30,TRUE,FALSE,FALSE,6
R3649,25,FALSE,FALSE,FALSE,6
R3650,5,TRUE,TRUE,FALSE,1
R3651,11,TRUE,FALSE,TRUE,10
R3652,41,FALSE,TRUE,FALSE,6
R3653,5,TRUE,FALSE,FALSE,1
R3654,49,TRUE,FALSE,FALSE,9
R3655,40,TRUE,FALSE,FALSE,8
R3656,33,FALSE,FALSE,TRUE,3
R3657,47,FALSE,TRUE,FALSE,8
R3658,16,TRUE,FALSE,TRUE,1
R3659,29,FALSE,FALSE,FALSE,1
R3660,13,FALSE,TRUE,TRUE,4
R3661,28,TRUE,FALSE,TRUE,9
R3662,45,TRUE,FALSE,FALSE,7
R3663,10,TRUE,FALSE,FALSE,2
R3664,32,TRUE,FALSE,FALSE,6
R3665,31,FALSE,FALSE,FALSE,5
R3666,23,FALSE,TRUE,FALSE,1
R3667,9,TRUE,FALSE,TRUE,5
R3668,21,TRUE,FALSE,TRUE,7
R3669,36,TRUE,TRUE,FALSE,3
R3670,47,TRUE,FALSE,FALSE,5
R3671,44,TRUE,TRUE,TRUE,7
R3672,33,FALSE,FALSE,FALSE,9
R3673,48,FALSE,TRUE,TRUE,7
R3674,41,FALSE,TRUE,FALSE,3
R3675,39,FALSE,FALSE,FALSE,5
R3676,23,TRUE,TRUE,FALSE,4
R3677,47,TRUE,TRUE,TRUE,10
R3678,48,FALSE,FALSE,TRUE,2
R3679,22,FALSE,TRUE,TRUE,9
R3680,8,FALSE,FALSE,TRUE,3
R3681,35,TRUE,FALSE,FALSE,10
R3682,41,FALSE,TRUE,FALSE,6
R3683,42,FALSE,FALSE,TRUE,4
R3684,20,FALSE,TRUE,FALSE,4
R3685,24,FALSE,FALSE,TRUE,10
R3686,41,FALSE,FALSE,TRUE,3
R3687,31,FALSE,FALSE,TRUE,9
R3688,12,FALSE,FALSE,FALSE,7
R3689,45,TRUE,FALSE,FALSE,6
R3690,39,TRUE,TRUE,TRUE,10
R3691,24,TRUE,TRUE,TRUE,10
R3692,7,TRUE,TRUE,TRUE,8
R3693,34,TRUE,TRUE,TRUE,7
R3694,43,TRUE,TRUE,FALSE,1
R3695,19,TRUE,TRUE,TRUE,1
R3696,20,FALSE,TRUE,TRUE,9
R3697,21,TRUE,TRUE,TRUE,7
R3698,22,FALSE,TRUE,FALSE,10
R3699,39,FALSE,FALSE,FALSE,9
R3700,43,FALSE,FALSE,FALSE,7
R3701,15,FALSE,FALSE,FALSE,6
R3702,5,TRUE,FALSE,TRUE,1
R3703,49,FALSE,TRUE,TRUE,8
R3704,26,TRUE,TRUE,TRUE,2
R3705,34,TRUE,FALSE,TRUE,5
R3706,43,FALSE,TRUE,FALSE,1
R3707,24,FALSE,TRUE,TRUE,7
R3708,26,FALSE,FALSE,TRUE,3
R3709,42,FALSE,TRUE,FALSE,6
R3710,6,FALSE,FALSE,TRUE,3
R3711,12,FALSE,FALSE,TRUE,10
R3712,24,FALSE,FALSE,TRUE,5
R3713,25,TRUE,TRUE,TRUE,5
R3714,31,TRUE,FALSE,FALSE,3
R3715,32,TRUE,TRUE,FALSE,7
R3716,38,FALSE,TRUE,FALSE,2
R3717,45,TRUE,FALSE,FALSE,10
R3718,46,FALSE,TRUE,FALSE,5
R3719,27,TRUE,TRUE,FALSE,4
R3720,20,TRUE,TRUE,TRUE,8
R3721,45,FALSE,TRUE,TRUE,6
R3722,11,TRUE,TRUE,FALSE,2
R3723,5,FALSE,TRUE,FALSE,7
R3724,12,TRUE,FALSE,FALSE,3
R3725,19,FALSE,FALSE,TRUE,6
R3726,25,FALSE,TRUE,FALSE,5
R3727,10,FALSE,TRUE,TRUE,9
R3728,9,TRUE,TRUE,FALSE,10
R3729,30,TRUE,FALSE,TRUE,9
R3730,37,TRUE,FALSE,TRUE,4
R3731,24,TRUE,FALSE,FALSE,2
R3732,28,TRUE,FALSE,FALSE,1
R3733,5,TRUE,FALSE,TRUE,1
R3734,48,FALSE,FALSE,FALSE,3
R3735,25,FALSE,TRUE,FALSE,9
R3736,24,TRUE,FALSE,TRUE,3
R3737,14,TRUE,TRUE,FALSE,2
R3738,50,FALSE,TRUE,TRUE,7
R3739,10,FALSE,TRUE,TRUE,7
R3740,24,TRUE,FALSE,TRUE,2
R3741,34,FALSE,FALSE,FALSE,2
R3742,20,FALSE,TRUE,FALSE,4
R3743,29,FALSE,TRUE,TRUE,7
R3744,15,FALSE,FALSE,TRUE,3
R3745,44,TRUE,FALSE,FALSE,5
R3746,47,FALSE,TRUE,FALSE,1
R3747,39,TRUE,TRUE,FALSE,2
R3748,10,TRUE,FALSE,FALSE,5
R3749,38,TRUE,FALSE,TRUE,3
R3750,38,FALSE,FALSE,FALSE,5
R3751,11,FALSE,FALSE,TRUE,2
R3752,35,FALSE,TRUE,TRUE,2
R3753,24,TRUE,TRUE,TRUE,10
R3754,11,TRUE,TRUE,TRUE,9
R3755,31,TRUE,TRUE,TRUE,7
R3756,7,FALSE,TRUE,TRUE,6
R3757,22,TRUE,TRUE,FALSE,4
R3758,47,TRUE,TRUE,TRUE,8
R3759,28,FALSE,TRUE,FALSE,3
R3760,41,TRUE,FALSE,FALSE,1
R3761,38,FALSE,TRUE,TRUE,8
R3762,33,FALSE,TRUE,FALSE,1
R3763,10,FALSE,FALSE,TRUE,9
R3764,43,FALSE,TRUE,TRUE,7
R3765,48,TRUE,TRUE,FALSE,5
R3766,38,FALSE,TRUE,FALSE,3
R3767,34,FALSE,FALSE,TRUE,8
R3768,30,FALSE,FALSE,TRUE,8
R3769,29,FALSE,TRUE,FALSE,5
R3770,24,TRUE,FALSE,TRUE,9
R3771,41,TRUE,TRUE,TRUE,6
R3772,19,TRUE,TRUE,TRUE,2
R3773,19,TRUE,FALSE,TRUE,1
R3774,40,TRUE,TRUE,FALSE,1
R3775,41,FALSE,TRUE,TRUE,9
R3776,36,TRUE,FALSE,TRUE,3
R3777,41,TRUE,TRUE,FALSE,7
R3778,18,TRUE,TRUE,TRUE,1
R3779,42,FALSE,TRUE,TRUE,4
R3780,30,FALSE,TRUE,FALSE,9
R3781,48,TRUE,TRUE,FALSE,8
R3782,48,TRUE,TRUE,FALSE,7
R3783,14,TRUE,FALSE,TRUE,6
R3784,45,FALSE,TRUE,FALSE,8
R3785,15,TRUE,FALSE,TRUE,4
R3786,44,TRUE,TRUE,TRUE,2
R3787,6,TRUE,TRUE,FALSE,9
R3788,49,TRUE,TRUE,FALSE,6
R3789,37,FALSE,TRUE,TRUE,6
R3790,24,TRUE,TRUE,FALSE,6
R3791,15,TRUE,TRUE,TRUE,10
R3792,36,TRUE,TRUE,TRUE,6
R3793,8,TRUE,FALSE,FALSE,2
R3794,34,FALSE,FALSE,TRUE,5
R3795,29,TRUE,FALSE,FALSE,5
R3796,19,FALSE,TRUE,TRUE,6
R3797,42,TRUE,TRUE,FALSE,10
R3798,30,FALSE,FALSE,FALSE,7
R3799,42,TRUE,FALSE,FALSE,5
R3800,19,FALSE,FALSE,FALSE,8
R3801,7,TRUE,FALSE,TRUE,1
R3802,21,TRUE,FALSE,FALSE,4
R3803,28,TRUE,FALSE,TRUE,8
R3804,37,FALSE,TRUE,TRUE,8
R3805,11,FALSE,FALSE,FALSE,4
R3806,47,FALSE,TRUE,TRUE,2
R3807,39,FALSE,FALSE,TRUE,1
R3808,19,TRUE,TRUE,FALSE,6
R3809,6,TRUE,FALSE,TRUE,7
R3810,49,FALSE,TRUE,FALSE,4
R3811,10,FALSE,TRUE,TRUE,10
R3812,31,FALSE,TRUE,TRUE,4
R3813,14,TRUE,TRUE,TRUE,3
R3814,27,TRUE,TRUE,FALSE,4
R3815,12,TRUE,FALSE,TRUE,9
R3816,37,FALSE,TRUE,TRUE,5
R3817,33,FALSE,TRUE,TRUE,2
R3818,41,TRUE,TRUE,FALSE,5
R3819,16,TRUE,TRUE,TRUE,10
R3820,17,TRUE,FALSE,TRUE,8
R3821,12,FALSE,TRUE,TRUE,7
R3822,27,TRUE,FALSE,FALSE,3
R3823,41,TRUE,TRUE,TRUE,5
R3824,10,FALSE,TRUE,FALSE,8
R3825,30,TRUE,TRUE,FALSE,6
R3826,30,FALSE,TRUE,FALSE,3
R3827,23,FALSE,FALSE,TRUE,9
R3828,34,FALSE,FALSE,FALSE,5
R3829,38,FALSE,TRUE,FALSE,6
R3830,7,TRUE,TRUE,FALSE,5
R3831,5,TRUE,TRUE,FALSE,10
R3832,22,TRUE,TRUE,FALSE,2
R3833,35,TRUE,TRUE,FALSE,9
R3834,39,TRUE,TRUE,TRUE,2
R3835,27,FALSE,FALSE,TRUE,2
R3836,31,FALSE,TRUE,TRUE,4
R3837,45,FALSE,TRUE,FALSE,6
R3838,32,FALSE,TRUE,TRUE,1
R3839,23,FALSE,FALSE,FALSE,10
R3840,47,TRUE,FALSE,TRUE,8
R3841,41,TRUE,TRUE,FALSE,8
R3842,12,FALSE,TRUE,FALSE,9
R3843,17,TRUE,FALSE,TRUE,4
R3844,32,FALSE,TRUE,FALSE,7
R3845,9,FALSE,TRUE,TRUE,4
R3846,36,TRUE,FALSE,FALSE,5
R3847,26,FALSE,TRUE,FALSE,7
R3848,23,TRUE,FALSE,FALSE,9
R3849,23,TRUE,TRUE,TRUE,3
R3850,15,FALSE,FALSE,TRUE,2
R3851,47,TRUE,TRUE,TRUE,9
R3852,13,FALSE,FALSE,FALSE,4
R3853,38,TRUE,FALSE,TRUE,2
R3854,43,TRUE,TRUE,FALSE,9
R3855,7,TRUE,TRUE,FALSE,10
R3856,50,TRUE,FALSE,TRUE,5
R3857,5,TRUE,FALSE,TRUE,1
R3858,34,TRUE,FALSE,FALSE,7
R3859,50,TRUE,TRUE,TRUE,2
R3860,33,TRUE,TRUE,TRUE,1
R3861,29,TRUE,TRUE,FALSE,2
R3862,30,FALSE,FALSE,FALSE,7
R3863,8,FALSE,TRUE,FALSE,4
R3864,5,TRUE,TRUE,TRUE,8
R3865,47,TRUE,FALSE,TRUE,2
R3866,27,TRUE,TRUE,TRUE,4
R3867,49,TRUE,TRUE,FALSE,6
R3868,22,TRUE,FALSE,TRUE,2
R3869,33,TRUE,TRUE,TRUE,2
R3870,48,TRUE,FALSE,FALSE,1
R3871,41,FALSE,TRUE,TRUE,4
R3872,7,FALSE,FALSE,FALSE,10
R3873,47,FALSE,FALSE,TRUE,8
R3874,18,TRUE,TRUE,FALSE,2
R3875,49,FALSE,TRUE,FALSE,2
R3876,49,FALSE,FALSE,TRUE,3
R3877,39,TRUE,TRUE,TRUE,2
R3878,15,FALSE,FALSE,FALSE,9
R3879,12,TRUE,FALSE,FALSE,9
R3880,39,FALSE,TRUE,FALSE,3
R3881,27,TRUE,FALSE,FALSE,6
R3882,8,TRUE,TRUE,FALSE,6
R3883,35,TRUE,FALSE,FALSE,5
R3884,35,TRUE,FALSE,FALSE,2
R3885,45,FALSE,TRUE,TRUE,8
R3886,12,FALSE,FALSE,TRUE,3
R3887,22,TRUE,FALSE,FALSE,10
R3888,10,FALSE,TRUE,TRUE,6
R3889,25,FALSE,TRUE,FALSE,1
R3890,47,TRUE,TRUE,TRUE,10
R3891,21,TRUE,FALSE,TRUE,2
R3892,17,FALSE,TRUE,TRUE,5
R3893,28,FALSE,TRUE,TRUE,2
R3894,44,TRUE,FALSE,TRUE,6
R3895,42,FALSE,FALSE,FALSE,8
R3896,23,FALSE,TRUE,FALSE,3
R3897,42,FALSE,FALSE,TRUE,1
R3898,9,TRUE,FALSE,TRUE,1
R3899,38,TRUE,TRUE,TRUE,6
R3900,5,FALSE,TRUE,TRUE,9
R3901,39,FALSE,FALSE,FALSE,5
R3902,7,FALSE,TRUE,TRUE,1
R3903,10,FALSE,FALSE,TRUE,4
R3904,31,TRUE,TRUE,FALSE,3
R3905,8,TRUE,FALSE,TRUE,2
R3906,29,TRUE,TRUE,FALSE,5
R3907,20,TRUE,TRUE,FALSE,4
R3908,11,TRUE,TRUE,FALSE,10
R3909,15,FALSE,TRUE,TRUE,7
R3910,27,FALSE,TRUE,TRUE,3
R3911,42,FALSE,TRUE,FALSE,6
R3912,47,TRUE,TRUE,TRUE,5
R3913,38,TRUE,TRUE,FALSE,6
R3914,32,TRUE,FALSE,FALSE,9
R3915,35,FALSE,FALSE,TRUE,4
R3916,43,TRUE,FALSE,FALSE,6
R3917,16,TRUE,TRUE,TRUE,1
R3918,30,FALSE,FALSE,FALSE,1
R3919,34,TRUE,FALSE,TRUE,1
R3920,35,TRUE,TRUE,FALSE,3
R3921,50,FALSE,FALSE,TRUE,3
R3922,32,TRUE,FALSE,TRUE,2
R3923,38,FALSE,TRUE,FALSE,2
R3924,32,FALSE,TRUE,TRUE,2
R3925,16,FALSE,TRUE,TRUE,8
R3926,29,TRUE,TRUE,TRUE,3
R3927,43,FALSE,TRUE,TRUE,4
R3928,9,FALSE,TRUE,TRUE,8
R3929,20,FALSE,FALSE,TRUE,5
R3930,37,TRUE,FALSE,FALSE,10
R3931,26,FALSE,TRUE,TRUE,3
R3932,30,FALSE,FALSE,FALSE,8
R3933,13,FALSE,TRUE,FALSE,6
R3934,12,FALSE,FALSE,TRUE,1
R3935,39,TRUE,TRUE,FALSE,8
R3936,47,TRUE,FALSE,TRUE,8
R3937,35,FALSE,TRUE,TRUE,4
R3938,38,FALSE,FALSE,TRUE,6
R3939,27,FALSE,TRUE,TRUE,5
R3940,31,FALSE,FALSE,FALSE,2
R3941,40,FALSE,TRUE,TRUE,4
R3942,43,FALSE,TRUE,TRUE,4
R3943,27,FALSE,FALSE,TRUE,7
R3944,37,TRUE,FALSE,FALSE,8
R3945,32,TRUE,FALSE,FALSE,2
R3946,33,TRUE,TRUE,FALSE,7
R3947,31,FALSE,FALSE,FALSE,7
R3948,10,TRUE,TRUE,FALSE,10
R3949,41,TRUE,TRUE,FALSE,3
R3950,29,TRUE,TRUE,TRUE,1
R3951,50,TRUE,FALSE,FALSE,5
R3952,38,FALSE,FALSE,TRUE,9
R3953,50,FALSE,FALSE,FALSE,9
R3954,7,TRUE,TRUE,FALSE,7
R3955,8,TRUE,TRUE,FALSE,4
R3956,20,FALSE,TRUE,TRUE,3
R3957,46,TRUE,TRUE,TRUE,4
R3958,43,FALSE,TRUE,TRUE,9
R3959,32,TRUE,TRUE,TRUE,3
R3960,19,TRUE,FALSE,TRUE,8
R3961,38,FALSE,TRUE,FALSE,7
R3962,48,FALSE,FALSE,FALSE,1
R3963,23,TRUE,FALSE,FALSE,6
R3964,8,TRUE,FALSE,TRUE,2
R3965,25,FALSE,TRUE,FALSE,9
R3966,39,FALSE,TRUE,TRUE,6
R3967,9,FALSE,TRUE,TRUE,5
R3968,26,TRUE,TRUE,TRUE,3
R3969,32,TRUE,FALSE,FALSE,8
R3970,30,TRUE,FALSE,FALSE,4
R3971,24,FALSE,FALSE,TRUE,5
R3972,5,TRUE,TRUE,TRUE,4
R3973,24,FALSE,TRUE,FALSE,6
R3974,20,FALSE,FALSE,FALSE,1
R3975,17,TRUE,FALSE,TRUE,4
R3976,25,TRUE,FALSE,TRUE,5
R3977,9,FALSE,TRUE,TRUE,3
R3978,12,TRUE,FALSE,FALSE,5
R3979,8,TRUE,FALSE,TRUE,8
R3980,44,TRUE,FALSE,TRUE,8
R3981,10,TRUE,TRUE,TRUE,9
R3982,25,TRUE,FALSE,FALSE,3
R3983,28,FALSE,TRUE,FALSE,10
R3984,42,TRUE,FALSE,TRUE,7
R3985,45,FALSE,FALSE,TRUE,10
R3986,28,FALSE,TRUE,TRUE,5
R3987,5,FALSE,FALSE,TRUE,6
R3988,31,FALSE,FALSE,TRUE,5
R3989,47,TRUE,TRUE,FALSE,9
R3990,16,TRUE,TRUE,FALSE,5
R3991,47,FALSE,FALSE,FALSE,10
R3992,50,TRUE,FALSE,TRUE,5
R3993,23,TRUE,TRUE,TRUE,5
R3994,34,FALSE,FALSE,TRUE,4
R3995,9,TRUE,TRUE,TRUE,3
R3996,27,TRUE,FALSE,FALSE,2
R3997,41,TRUE,TRUE,TRUE,6
R3998,17,TRUE,TRUE,TRUE,6
R3999,47,FALSE,FALSE,FALSE,10
R4000,26,TRUE,FALSE,FALSE,3
R4001,28,TRUE,FALSE,FALSE,8
R4002,43,FALSE,TRUE,TRUE,9
R4003,38,FALSE,TRUE,FALSE,8
R4004,29,TRUE,FALSE,TRUE,9
R4005,46,TRUE,FALSE,FALSE,2
R4006,32,FALSE,TRUE,FALSE,10
R4007,21,TRUE,TRUE,FALSE,9
R4008,27,TRUE,TRUE,TRUE,10
R4009,10,FALSE,FALSE,TRUE,8
R4010,10,TRUE,FALSE,FALSE,6
R4011,32,FALSE,TRUE,FALSE,5
R4012,10,TRUE,TRUE,TRUE,5
R4013,6,TRUE,TRUE,FALSE,5
R4014,26,TRUE,TRUE,TRUE,7
R4015,28,TRUE,TRUE,TRUE,7
R4016,14,FALSE,TRUE,FALSE,1
R4017,12,TRUE,TRUE,FALSE,9
R4018,12,TRUE,FALSE,FALSE,1
R4019,40,FALSE,TRUE,FALSE,5
R4020,25,FALSE,FALSE,TRUE,3
R4021,10,TRUE,FALSE,TRUE,6
R4022,25,TRUE,FALSE,TRUE,9
R4023,29,TRUE,TRUE,TRUE,4
R4024,28,FALSE,FALSE,TRUE,8
R4025,26,TRUE,FALSE,FALSE,7
R4026,30,TRUE,TRUE,TRUE,2
R4027,25,FALSE,FALSE,TRUE,4
R4028,33,TRUE,TRUE,FALSE,1
R4029,37,FALSE,TRUE,FALSE,3
R4030,12,FALSE,FALSE,FALSE,6
R4031,23,FALSE,FALSE,TRUE,7
R4032,29,FALSE,FALSE,FALSE,4
R4033,48,TRUE,FALSE,FALSE,9
R4034,42,FALSE,TRUE,TRUE,4
R4035,26,FALSE,FALSE,FALSE,9
R4036,35,FALSE,TRUE,TRUE,6
R4037,17,FALSE,FALSE,FALSE,3
R4038,42,FALSE,FALSE,FALSE,9
R4039,41,FALSE,FALSE,TRUE,10
R4040,34,TRUE,TRUE,FALSE,5
R4041,25,FALSE,TRUE,FALSE,7
R4042,23,TRUE,TRUE,FALSE,2
R4043,38,FALSE,TRUE,TRUE,10
R4044,14,FALSE,TRUE,FALSE,8
R4045,18,FALSE,TRUE,FALSE,6
R4046,47,FALSE,TRUE,TRUE,7
R4047,42,FALSE,TRUE,TRUE,3
R4048,34,TRUE,FALSE,TRUE,2
R4049,33,TRUE,TRUE,FALSE,1
R4050,21,TRUE,FALSE,FALSE,9
R4051,26,TRUE,TRUE,TRUE,10
R4052,8,FALSE,FALSE,TRUE,1
R4053,19,FALSE,FALSE,FALSE,4
R4054,20,TRUE,FALSE,FALSE,9
R4055,50,TRUE,FALSE,TRUE,4
R4056,32,FALSE,FALSE,FALSE,10
R4057,21,TRUE,TRUE,TRUE,4
R4058,25,FALSE,FALSE,FALSE,4
R4059,19,FALSE,TRUE,FALSE,10
R4060,43,FALSE,FALSE,FALSE,5
R4061,32,FALSE,TRUE,TRUE,7
R4062,27,FALSE,FALSE,FALSE,5
R4063,22,TRUE,TRUE,FALSE,4
R4064,15,FALSE,FALSE,TRUE,7
R4065,8,TRUE,TRUE,FALSE,3
R4066,30,FALSE,FALSE,FALSE,9
R4067,48,FALSE,TRUE,TRUE,10
R4068,38,TRUE,TRUE,FALSE,7
R4069,29,TRUE,TRUE,FALSE,5
R4070,41,FALSE,FALSE,TRUE,4
R4071,33,TRUE,FALSE,TRUE,4
R4072,46,TRUE,FALSE,TRUE,2
R4073,23,FALSE,FALSE,FALSE,9
R4074,40,FALSE,TRUE,TRUE,8
R4075,34,FALSE,TRUE,TRUE,3
R4076,20,FALSE,TRUE,FALSE,7
R4077,49,FALSE,TRUE,TRUE,3
R4078,12,FALSE,FALSE,FALSE,10
R4079,27,TRUE,TRUE,FALSE,5
R4080,28,FALSE,TRUE,TRUE,8
R4081,32,TRUE,FALSE,TRUE,1
R4082,13,TRUE,FALSE,TRUE,5
R4083,33,TRUE,FALSE,FALSE,3
R4084,47,FALSE,TRUE,FALSE,5
R4085,11,FALSE,FALSE,TRUE,3
R4086,9,TRUE,FALSE,FALSE,7
R4087,12,TRUE,TRUE,TRUE,4
R4088,19,TRUE,FALSE,FALSE,9
R4089,39,FALSE,TRUE,TRUE,3
R4090,8,FALSE,FALSE,TRUE,3
R4091,29,TRUE,TRUE,FALSE,4
R4092,7,TRUE,FALSE,FALSE,2
R4093,43,TRUE,FALSE,FALSE,3
R4094,44,FALSE,FALSE,FALSE,5
R4095,26,FALSE,TRUE,FALSE,5
R4096,22,TRUE,FALSE,FALSE,5
R4097,43,FALSE,FALSE,TRUE,1
R4098,45,FALSE,FALSE,FALSE,2
R4099,8,TRUE,FALSE,FALSE,4
R4100,18,TRUE,TRUE,FALSE,3
R4101,48,FALSE,FALSE,FALSE,3
R4102,42,FALSE,FALSE,FALSE,9
R4103,39,FALSE,TRUE,TRUE,10
R4104,41,FALSE,TRUE,TRUE,7
R4105,29,FALSE,FALSE,FALSE,7
R4106,39,TRUE,TRUE,FALSE,10
R4107,11,FALSE,TRUE,TRUE,6
R4108,12,FALSE,TRUE,FALSE,6
R4109,40,FALSE,TRUE,TRUE,6
R4110,47,TRUE,FALSE,TRUE,1
R4111,46,TRUE,FALSE,FALSE,8
R4112,27,FALSE,FALSE,TRUE,10
R4113,50,FALSE,TRUE,FALSE,9
R4114,14,TRUE,TRUE,FALSE,10
R4115,33,FALSE,TRUE,TRUE,9
R4116,25,TRUE,TRUE,FALSE,9
R4117,15,TRUE,TRUE,FALSE,8
R4118,18,TRUE,FALSE,FALSE,3
R4119,47,TRUE,FALSE,FALSE,7
R4120,23,TRUE,TRUE,TRUE,3
R4121,5,FALSE,TRUE,FALSE,8
R4122,21,FALSE,TRUE,FALSE,5
R4123,16,TRUE,TRUE,TRUE,10
R4124,27,FALSE,FALSE,FALSE,1
R4125,24,TRUE,TRUE,FALSE,2
R4126,24,FALSE,TRUE,TRUE,8
R4127,39,FALSE,FALSE,FALSE,4
R4128,39,TRUE,FALSE,FALSE,3
R4129,45,FALSE,FALSE,FALSE,6
R4130,39,FALSE,FALSE,FALSE,3
R4131,29,TRUE,FALSE,TRUE,9
R4132,15,FALSE,FALSE,FALSE,7
R4133,13,TRUE,FALSE,TRUE,1
R4134,48,TRUE,TRUE,FALSE,2
R4135,29,FALSE,FALSE,TRUE,3
R4136,40,TRUE,FALSE,FALSE,6
R4137,47,FALSE,TRUE,FALSE,2
R4138,18,FALSE,FALSE,TRUE,2
R4139,12,TRUE,TRUE,TRUE,6
R4140,43,TRUE,TRUE,FALSE,10
R4141,6,FALSE,TRUE,FALSE,2
R4142,45,FALSE,TRUE,FALSE,2
R4143,27,TRUE,FALSE,TRUE,8
R4144,46,FALSE,TRUE,FALSE,6
R4145,36,FALSE,FALSE,TRUE,10
R4146,17,FALSE,FALSE,TRUE,6
R4147,19,TRUE,TRUE,TRUE,9
R4148,41,FALSE,TRUE,FALSE,2
R4149,19,FALSE,TRUE,TRUE,7
R4150,18,FALSE,TRUE,TRUE,10
R4151,39,TRUE,FALSE,TRUE,8
R4152,41,TRUE,FALSE,TRUE,2
R4153,25,TRUE,TRUE,TRUE,2
R4154,33,TRUE,TRUE,TRUE,2
R4155,43,FALSE,TRUE,TRUE,9
R4156,37,TRUE,TRUE,FALSE,8
R4157,48,TRUE,TRUE,TRUE,10
R4158,17,FALSE,TRUE,TRUE,2
R4159,35,TRUE,TRUE,TRUE,10
R4160,46,FALSE,FALSE,TRUE,1
R4161,29,FALSE,FALSE,TRUE,2
R4162,47,TRUE,TRUE,FALSE,7
R4163,49,TRUE,TRUE,TRUE,10
R4164,11,FALSE,FALSE,FALSE,2
R4165,32,FALSE,TRUE,TRUE,3
R4166,28,FALSE,TRUE,TRUE,8
R4167,35,FALSE,TRUE,FALSE,5
R4168,7,TRUE,FALSE,FALSE,1
R4169,38,TRUE,FALSE,TRUE,4
R4170,37,TRUE,FALSE,FALSE,8
R4171,10,FALSE,FALSE,TRUE,8
R4172,10,FALSE,TRUE,TRUE,5
R4173,38,FALSE,TRUE,TRUE,9
R4174,27,TRUE,FALSE,FALSE,3
R4175,24,FALSE,TRUE,FALSE,8
R4176,20,TRUE,FALSE,FALSE,5
R4177,6,FALSE,TRUE,TRUE,2
R4178,13,FALSE,FALSE,TRUE,9
R4179,42,TRUE,TRUE,FALSE,6
R4180,39,FALSE,FALSE,FALSE,3
R4181,44,FALSE,FALSE,TRUE,3
R4182,28,FALSE,TRUE,TRUE,3
R4183,37,TRUE,FALSE,TRUE,9
R4184,10,TRUE,FALSE,FALSE,6
R4185,28,FALSE,FALSE,TRUE,1
R4186,25,FALSE,FALSE,TRUE,7
R4187,8,TRUE,FALSE,FALSE,6
R4188,15,TRUE,TRUE,FALSE,1
R4189,18,FALSE,FALSE,TRUE,6
R4190,37,FALSE,FALSE,TRUE,1
R4191,19,TRUE,TRUE,FALSE,3
R4192,20,TRUE,FALSE,FALSE,10
R4193,25,TRUE,FALSE,FALSE,2
R4194,23,FALSE,TRUE,TRUE,10
R4195,6,TRUE,FALSE,FALSE,6
R4196,19,TRUE,FALSE,FALSE,9
R4197,23,FALSE,TRUE,TRUE,2
R4198,33,TRUE,TRUE,TRUE,6
R4199,28,TRUE,FALSE,TRUE,5
R4200,30,FALSE,TRUE,TRUE,9
R4201,13,FALSE,FALSE,TRUE,7
R4202,22,TRUE,TRUE,FALSE,2
R4203,35,TRUE,FALSE,TRUE,2
R4204,30,TRUE,FALSE,FALSE,10
R4205,10,TRUE,TRUE,TRUE,9
R4206,36,TRUE,TRUE,TRUE,2
R4207,38,TRUE,FALSE,FALSE,4
R4208,28,TRUE,FALSE,TRUE,2
R4209,44,FALSE,TRUE,FALSE,3
R4210,15,TRUE,FALSE,TRUE,5
R4211,10,FALSE,FALSE,TRUE,7
R4212,14,TRUE,FALSE,FALSE,2
R4213,18,FALSE,TRUE,FALSE,8
R4214,16,TRUE,TRUE,FALSE,4
R4215,7,TRUE,FALSE,TRUE,4
R4216,37,TRUE,FALSE,TRUE,1
R4217,8,FALSE,TRUE,FALSE,10
R4218,13,FALSE,FALSE,FALSE,9
R4219,45,TRUE,FALSE,TRUE,3
R4220,26,FALSE,TRUE,FALSE,3
R4221,28,FALSE,FALSE,TRUE,7
R4222,31,TRUE,TRUE,TRUE,6
R4223,35,FALSE,FALSE,TRUE,2
R4224,38,TRUE,FALSE,FALSE,8
R4225,37,FALSE,TRUE,TRUE,5
R4226,24,TRUE,TRUE,FALSE,6
R4227,46,TRUE,TRUE,TRUE,2
R4228,10,FALSE,TRUE,FALSE,1
R4229,17,TRUE,TRUE,FALSE,6
R4230,32,FALSE,FALSE,TRUE,4
R4231,6,FALSE,TRUE,FALSE,2
R4232,43,FALSE,FALSE,FALSE,9
R4233,34,FALSE,TRUE,FALSE,2
R4234,49,FALSE,FALSE,TRUE,4
R4235,27,FALSE,FALSE,FALSE,10
R4236,32,FALSE,FALSE,FALSE,9
R4237,37,FALSE,FALSE,TRUE,8
R4238,36,FALSE,FALSE,FALSE,8
R4239,27,TRUE,TRUE,TRUE,6
R4240,8,TRUE,TRUE,FALSE,5
R4241,22,FALSE,FALSE,TRUE,2
R4242,31,FALSE,TRUE,FALSE,2
R4243,14,FALSE,FALSE,FALSE,7
R4244,24,TRUE,TRUE,TRUE,8
R4245,6,TRUE,FALSE,TRUE,6
R4246,38,TRUE,TRUE,TRUE,9
R4247,21,TRUE,TRUE,TRUE,6
